,name,text
811,HiKu 400  425 Watt Monocrystalline PERC 410W,name: HiKu 400  425 Watt Monocrystalline PERC 410W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 1940 x 1048 x 35mm; Number of cells: 132.0; Application: Residential; minimum wattage: 410.0; weight: 10.21; product url: [HiKu. 400 - 425 Watt. Monocrystalline PERC. (410W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku-400-425-watt-monocrystalline-perc-410w-)
812,Tiger Neo Ntype 54HL4  V 410430 Watt MonoFacial Module NType 425W,name: Tiger Neo Ntype 54HL4  V 410430 Watt MonoFacial Module NType 425W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Commercial; minimum wattage: 425.0; weight: 9.98; product url: [Tiger Neo N-type 54HL4 - (V). 410-430 Watt. Mono-Facial Module. N-Type. (425W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-54hl4-v-410-430-watt-mono-facial-module-n-type-425w-)
813,RSM1208580BMDG605BMDG   580  605 Watt 595W,name: RSM1208580BMDG605BMDG   580  605 Watt 595W; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 2172 x 1303 x 35mm; Number of cells: 120.0; Application: Commercial; minimum wattage: 595.0; weight: 37.0; product url: [RSM120-8-580BMDG-605BMDG -  580 - 605 Watt (595W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm120-8-580bmdg-605bmdg-580-605-watt-595w-)
814,QPEAK DUO XLG10 SERIES  475  490 Watt 485W,name: QPEAK DUO XLG10 SERIES  475  490 Watt 485W; Manufacturer (Brand): Q Cells; Cell Type: Monocrystalline; Cell Dimensions: 2216 x 1045 x 35mm; Number of cells: 156.0; Application: Commercial; minimum wattage: 485.0; weight: 29.1; product url: [Q.PEAK DUO XL-G10 SERIES - 475 - 490 Watt (485W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-q-peak-duo-xl-g10-series-475-490-watt-485w-)
815,HiKu7 580  610 Watt Monocrystalline PERC  605W,name: HiKu7 580  610 Watt Monocrystalline PERC  605W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2172 x 1303 x 35mm; Number of cells: 120.0; Application: Commercial; minimum wattage: 605.0; weight: 14.06; product url: [HiKu7. 580 - 610 Watt. Monocrystalline PERC.  (605W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-605w-)
816,Monocrystalline PV Module  PENTA+ Premium M6  360  380 Watt 380W,name: Monocrystalline PV Module  PENTA+ Premium M6  360  380 Watt 380W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1755 x 1038 x 35mm; Number of cells: nan; Application: Residential; minimum wattage: 380.0; weight: 20.0; product url: [Monocrystalline PV Module - PENTA+ Premium M6 - 360 - 380 Watt (380W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-m6-360-380-watt-380w-)
817,QPEAK DUO  BLKG10+ SERIES  350  370 Watt 350W,name: QPEAK DUO  BLKG10+ SERIES  350  370 Watt 350W; Manufacturer (Brand): Q Cells; Cell Type: Monocrystalline; Cell Dimensions: 1717 x 1045 x 32mm; Number of cells: 120.0; Application: Residential; minimum wattage: 350.0; weight: 19.9; product url: [Q.PEAK DUO  BLK-G10+ SERIES - 350 - 370 Watt (350W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-q-peak-duo-blk-g10-series-350-370-watt-350w-)
818,Monocrystalline PV Module  PENTA+ Premium  290  315 Watt 300W,name: Monocrystalline PV Module  PENTA+ Premium  290  315 Watt 300W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1650 x 992 x 35mm; Number of cells: nan; Application: Residential; minimum wattage: 300.0; weight: 18.4; product url: [Monocrystalline PV Module - PENTA+ Premium - 290 - 315 Watt (300W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-290-315-watt-300w-)
819,Deep Blue 30  JAM54S30  390  415 Watt 405W,name: Deep Blue 30  JAM54S30  390  415 Watt 405W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Residential; minimum wattage: 405.0; weight: 21.5; product url: [Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (405W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-390-415-watt-405w-)
820,BiHiKu7 580610 Watt Bifacial Monocrystalline PERC  595W,name: BiHiKu7 580610 Watt Bifacial Monocrystalline PERC  595W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2172 x 1303 x 33mm; Number of cells: 120.0; Application: Commercial; minimum wattage: 595.0; weight: 15.65; product url: [BiHiKu7. 580-610 Watt. Bifacial Monocrystalline PERC.  (595W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku7-580-610-watt-bifacial-monocrystalline-perc-595w-)
821,First Solar Series 4x PV Module  105  1175 Watt 1175W,name: First Solar Series 4x PV Module  105  1175 Watt 1175W; Manufacturer (Brand): First Solar; Cell Type: Thin-film; Cell Dimensions: 1200 x 600 x 6.8mm; Number of cells: 105.0; Application: Residential; minimum wattage: 117.0; weight: 12.0; product url: [First Solar Series 4x PV Module - 105 - 117.5 Watt (117.5W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-first-solar-series-4x-pv-module-105-117-5-watt-117-5w-)
822,Monocrystalline PV Module PENTA Premium  275  290 Watt 275W,name: Monocrystalline PV Module PENTA Premium  275  290 Watt 275W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1650 x 992 x 35mm; Number of cells: nan; Application: Residential; minimum wattage: 275.0; weight: 18.4; product url: [Monocrystalline PV Module- PENTA Premium - 275 - 290 Watt (275W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-275-290-watt-275w-)
823,Tiger N Type 66TR 395415 Watt MonoFacial All Black 415W,name: Tiger N Type 66TR 395415 Watt MonoFacial All Black 415W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 1855 x 1029 x 30mm; Number of cells: 132.0; Application: Residential; minimum wattage: 415.0; weight: 9.43; product url: [Tiger N Type 66TR. 395-415 Watt. Mono-Facial. All Black. (415W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-n-type-66tr-395-415-watt-mono-facial-all-black-415w-)
824,Monocrystalline PV Module  PENTA+ Premium 320  335 Watt 330W,name: Monocrystalline PV Module  PENTA+ Premium 320  335 Watt 330W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1692 x 1002 x 35mm; Number of cells: nan; Application: Residential; minimum wattage: 330.0; weight: 19.1; product url: [Monocrystalline PV Module - PENTA+ Premium -320 - 335 Watt (330W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-320-335-watt-330w-)
825,Vertex Bifacial Dual Glass Moncosrystalline Module   640  665 Watt 660W,name: Vertex Bifacial Dual Glass Moncosrystalline Module   640  665 Watt 660W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1303 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 660.0; weight: 38.7; product url: [Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (660W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-bifacial-dual-glass-moncosrystalline-module-640-665-watt-660w-)
826,REC NPeak 2 Series  350  375 Watt 360W,name: REC NPeak 2 Series  350  375 Watt 360W; Manufacturer (Brand): REC Solar; Cell Type: Half-Cell; Cell Dimensions: 1755 x 1040 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 360.0; weight: 20.0; product url: [REC N-Peak 2 Series - 350 - 375 Watt (360W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rec-n-peak-2-series-350-375-watt-360w-)
827,RSM408385MB405MB  385  405 Watt 400W MB,name: RSM408385MB405MB  385  405 Watt 400W MB; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 1754 x 1096 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 400.0; weight: 22.0; product url: [RSM40-8-385MB-405MB - 385 - 405 Watt (400W) MB](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm40-8-385mb-405mb-385-405-watt-400w-mb)
828,Tiger Neo Ntype 60HL4V 460480 Watt MonoFacial Module NType 465W,name: Tiger Neo Ntype 60HL4V 460480 Watt MonoFacial Module NType 465W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 1903 x 1134 x 30mm; Number of cells: 120.0; Application: Commercial; minimum wattage: 465.0; weight: 10.98; product url: [Tiger Neo N-type 60HL4-(V). 460-480 Watt. Mono-Facial Module. N-Type. (465W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-60hl4-v-460-480-watt-mono-facial-module-n-type-465w-)
829,Eagle 72HM G5b 525545 Watt Half Cell Bifacial 535W,name: Eagle 72HM G5b 525545 Watt Half Cell Bifacial 535W; Manufacturer (Brand): Jinko Solar; Cell Type: Half-Cell; Cell Dimensions: 2274 x 1134 x 40mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 535.0; weight: 13.34; product url: [Eagle 72HM G5b. 525-545 Watt. Half Cell Bifacial. (535W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-eagle-72hm-g5b-525-545-watt-half-cell-bifacial-535w-)
830,HiKu6 395  420 Watt Monocrystalline PERC  410W,name: HiKu6 395  420 Watt Monocrystalline PERC  410W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Residential; minimum wattage: 410.0; weight: 9.66; product url: [HiKu6. 395 - 420 Watt. Monocrystalline PERC.  (410W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku6-395-420-watt-monocrystalline-perc-410w-)
831,Eagle 66TR G4 380400 Watt Tiling Ribbon Module  395W,name: Eagle 66TR G4 380400 Watt Tiling Ribbon Module  395W; Manufacturer (Brand): Jinko Solar; Cell Type: Monocrystalline; Cell Dimensions: 1855 x 1029 x 35mm; Number of cells: 132.0; Application: Residential; minimum wattage: 395.0; weight: 9.75; product url: [Eagle 66TR G4. 380-400 Watt. Tiling Ribbon Module.  (395W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-eagle-66tr-g4-380-400-watt-tiling-ribbon-module-395w-)
832,RSM1328645BMDG665BMDG  645  665 Watt 665W,name: RSM1328645BMDG665BMDG  645  665 Watt 665W; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1303 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 665.0; weight: 41.0; product url: [RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (665W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm132-8-645bmdg-665bmdg-645-665-watt-665w-)
833,Mono 465W MBB HalfCell Module   440  465 Watt 455W,name: Mono 465W MBB HalfCell Module   440  465 Watt 455W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 2120 x 1052 x 40mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 455.0; weight: 25.0; product url: [Mono 465W MBB Half-Cell Module  - 440 - 465 Watt (455W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-465w-mbb-half-cell-module-440-465-watt-455w-)
834,Ultra V Pro mini Halfcell NType TOPCon Bifacial Module  410  430 Watt 420W,name: Ultra V Pro mini Halfcell NType TOPCon Bifacial Module  410  430 Watt 420W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Commercial; minimum wattage: 420.0; weight: 23.8; product url: [Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (420W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-mini-half-cell-n-type-topcon-bifacial-module-410-430-watt-420w-)
835,Ultra V Pro Plus Halfcell NType TOPCon Bifacial Module  610  630 Watt 620W,name: Ultra V Pro Plus Halfcell NType TOPCon Bifacial Module  610  630 Watt 620W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2441 x 1134 x 35mm; Number of cells: 156.0; Application: Commercial; minimum wattage: 620.0; weight: 35.1; product url: [Ultra V Pro Plus Half-cell N-Type TOPCon Bifacial Module - 610 - 630 Watt (620W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-plus-half-cell-n-type-topcon-bifacial-module-610-630-watt-620w-)
836,Ultra X plus Halfcell Monofacial Module  650  670 Watt 660W,name: Ultra X plus Halfcell Monofacial Module  650  670 Watt 660W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1303 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 660.0; weight: 34.5; product url: [Ultra X plus Half-cell Monofacial Module - 650 - 670 Watt (660W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-x-plus-half-cell-monofacial-module-650-670-watt-660w-)
837,Ultra V Pro Halfcell NType TOPCon Bifacial Module  560  580 Watt 570W,name: Ultra V Pro Halfcell NType TOPCon Bifacial Module  560  580 Watt 570W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 570.0; weight: 32.0; product url: [Ultra V Pro Half-cell N-Type TOPCon Bifacial Module - 560 - 580 Watt (570W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-half-cell-n-type-topcon-bifacial-module-560-580-watt-570w-)
838,Ultra V Pro mini Halfcell NType TOPCon Monofacial Module  410  430 Watt 425W,name: Ultra V Pro mini Halfcell NType TOPCon Monofacial Module  410  430 Watt 425W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Commercial; minimum wattage: 425.0; weight: 21.0; product url: [Ultra V Pro mini Half-cell N-Type TOPCon Monofacial Module - 410 - 430 Watt (425W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-mini-half-cell-n-type-topcon-monofacial-module-410-430-watt-425w-)
839,Ultra V Mini Halfcell Monofacial Module  390  410 Watt 400W Umhb,name: Ultra V Mini Halfcell Monofacial Module  390  410 Watt 400W Umhb; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Residential; minimum wattage: 400.0; weight: 21.0; product url: [Ultra V Mini Half-cell Monofacial Module - 390 - 410 Watt (400W) Umhb](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-mini-half-cell-monofacial-module-390-410-watt-400w-umhb)
840,Ultra V Halfcell Bifacial Module  530  550 Watt 540W,name: Ultra V Halfcell Bifacial Module  530  550 Watt 540W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 540.0; weight: 32.0; product url: [Ultra V Half-cell Bifacial Module - 530 - 550 Watt (540W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-half-cell-bifacial-module-530-550-watt-540w-)
841,Ultra V Pro Halfcell NType TOPCon Bifacial Module  560  580 Watt 560W,name: Ultra V Pro Halfcell NType TOPCon Bifacial Module  560  580 Watt 560W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 560.0; weight: 32.0; product url: [Ultra V Pro Half-cell N-Type TOPCon Bifacial Module - 560 - 580 Watt (560W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-half-cell-n-type-topcon-bifacial-module-560-580-watt-560w-)
842,Ultra V Mini Halfcell Monofacial Module  390  410 Watt 400W,name: Ultra V Mini Halfcell Monofacial Module  390  410 Watt 400W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Residential; minimum wattage: 400.0; weight: 21.0; product url: [Ultra V Mini Half-cell Monofacial Module - 390 - 410 Watt (400W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-mini-half-cell-monofacial-module-390-410-watt-400w-)
843,Ultra X plus Halfcell Bifacial Module  650  670 Watt 650W,name: Ultra X plus Halfcell Bifacial Module  650  670 Watt 650W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1303 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 650.0; weight: 39.9; product url: [Ultra X plus Half-cell Bifacial Module - 650 - 670 Watt (650W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-x-plus-half-cell-bifacial-module-650-670-watt-650w-)
844,Ultra X Halfcell Monofacial Module  580  600 Watt 580W,name: Ultra X Halfcell Monofacial Module  580  600 Watt 580W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2172 x 1303 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 580.0; weight: 31.5; product url: [Ultra X Half-cell Monofacial Module - 580 - 600 Watt (580W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-x-half-cell-monofacial-module-580-600-watt-580w-)
845,Ultra X plus Halfcell Monofacial Module  650  670 Watt 665W,name: Ultra X plus Halfcell Monofacial Module  650  670 Watt 665W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1303 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 665.0; weight: 34.5; product url: [Ultra X plus Half-cell Monofacial Module - 650 - 670 Watt (665W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-x-plus-half-cell-monofacial-module-650-670-watt-665w-)
